"ROWID","CREATORID","CREATEDTIME","MODIFIEDTIME","case_rowid","property_name","property_type","estimated_value","recovered_status","description"
"49093000000170173","49093000000013007","2026-06-28 13:51:29:325","2026-06-28 13:51:29:325","49093000000157444","Mobile Phone","Cash","101568.36","false","Molestias magni atque aut totam dolor enim quidem voluptatibus praesentium odio quo nobis."
"49093000000170174","49093000000013007","2026-06-28 13:51:29:325","2026-06-28 13:51:29:325","49093000000157446","Mobile Phone","Cash","80771.57","true","Placeat cumque officia magni autem sapiente reiciendis repellat quibusdam nisi."
"49093000000170175","49093000000013007","2026-06-28 13:51:29:325","2026-06-28 13:51:29:325","49093000000157446","Jewellery","Documents","444672.09","false","Accusantium qui quia veritatis quisquam libero."
"49093000000170176","49093000000013007","2026-06-28 13:51:29:325","2026-06-28 13:51:29:325","49093000000157446","Car","Jewellery","110133.23","true","Magnam accusamus delectus error nisi earum occaecati natus laudantium at amet."
"49093000000170177","49093000000013007","2026-06-28 13:51:29:325","2026-06-28 13:51:29:325","49093000000157448","Laptop","Cash","223040.38","true","Eveniet occaecati a eos eveniet aspernatur fugit vero optio modi aspernatur."
"49093000000170178","49093000000013007","2026-06-28 13:51:29:325","2026-06-28 13:51:29:325","49093000000157448","Watch","Cash","420880.78","true","Sit neque nulla explicabo a enim."
"49093000000170179","49093000000013007","2026-06-28 13:51:29:325","2026-06-28 13:51:29:325","49093000000157449","Mobile Phone","Documents","252855.9","false","Omnis cumque dolorum impedit atque reiciendis facilis officia qui nulla libero."
"49093000000170180","49093000000013007","2026-06-28 13:51:29:325","2026-06-28 13:51:29:325","49093000000157450","Cash","Vehicle","378803.12","false","Fuga sed mollitia provident veritatis harum corrupti quis veniam iure unde nobis."
"49093000000170181","49093000000013007","2026-06-28 13:51:29:325","2026-06-28 13:51:29:325","49093000000157450","Laptop","Jewellery","470014.48","true","Necessitatibus sunt incidunt culpa eaque labore."
"49093000000170182","49093000000013007","2026-06-28 13:51:29:325","2026-06-28 13:51:29:325","49093000000157451","Jewellery","Vehicle","417538.06","true","Nesciunt provident veniam pariatur hic dolorem incidunt sint aut laudantium officiis vero ipsa."
"49093000000170183","49093000000013007","2026-06-28 13:51:29:325","2026-06-28 13:51:29:325","49093000000157451","Cash","Documents","306386.34","true","Ratione quos sequi praesentium alias dicta."
"49093000000170184","49093000000013007","2026-06-28 13:51:29:325","2026-06-28 13:51:29:325","49093000000157451","Watch","Documents","20125.82","false","Natus deserunt aut aliquid quisquam ad error ab reiciendis debitis reiciendis dignissimos est."
"49093000000170185","49093000000013007","2026-06-28 13:51:29:326","2026-06-28 13:51:29:326","49093000000157452","Documents","Cash","281152.34","true","Autem fuga inventore reiciendis debitis pariatur optio laudantium dolorem eius odit exercitationem assumenda."
"49093000000170186","49093000000013007","2026-06-28 13:51:29:326","2026-06-28 13:51:29:326","49093000000157452","Gold Chain","Household Item","65951.31","false","Molestiae libero optio repellat explicabo officiis."
"49093000000170187","49093000000013007","2026-06-28 13:51:29:326","2026-06-28 13:51:29:326","49093000000157453","Cash","Household Item","483426.76","false","Consectetur numquam sit tenetur iusto doloribus."
"49093000000170188","49093000000013007","2026-06-28 13:51:29:326","2026-06-28 13:51:29:326","49093000000157454","Television","Jewellery","234158.2","false","Placeat nobis officia hic aut ad laudantium nemo saepe unde vel."
"49093000000170189","49093000000013007","2026-06-28 13:51:29:326","2026-06-28 13:51:29:326","49093000000157454","Jewellery","Cash","36889.33","true","Error id similique optio dolore quae laborum cum."
"49093000000170190","49093000000013007","2026-06-28 13:51:29:326","2026-06-28 13:51:29:326","49093000000157455","Cash","Household Item","28258.1","false","Voluptatibus sint repellendus ad ullam repellendus impedit occaecati dolor eos ab officiis enim."
"49093000000170191","49093000000013007","2026-06-28 13:51:29:326","2026-06-28 13:51:29:326","49093000000157455","Television","Cash","29838.34","false","Repellat cumque aliquam corrupti quos cumque quisquam officia nemo."
"49093000000170192","49093000000013007","2026-06-28 13:51:29:326","2026-06-28 13:51:29:326","49093000000157455","Watch","Household Item","133429.61","true","Dolorem ullam eos consequuntur harum sit atque aut temporibus quisquam temporibus."
"49093000000170193","49093000000013007","2026-06-28 13:51:29:326","2026-06-28 13:51:29:326","49093000000157458","Laptop","Jewellery","85138.78","false","Blanditiis perspiciatis ea nostrum aut iusto beatae."
"49093000000170194","49093000000013007","2026-06-28 13:51:29:326","2026-06-28 13:51:29:326","49093000000157458","Watch","Jewellery","490287.64","false","Dolorum dolore delectus quia voluptate molestias architecto."
"49093000000170195","49093000000013007","2026-06-28 13:51:29:326","2026-06-28 13:51:29:326","49093000000157459","Mobile Phone","Cash","124380.07","false","Vel minus pariatur quidem adipisci commodi minus voluptatum beatae cumque pariatur sunt."
"49093000000170196","49093000000013007","2026-06-28 13:51:29:326","2026-06-28 13:51:29:326","49093000000157459","Cash","Cash","36488.18","true","Maxime quam atque autem similique commodi esse eos nobis libero assumenda tenetur."
"49093000000170197","49093000000013007","2026-06-28 13:51:29:326","2026-06-28 13:51:29:326","49093000000157461","Watch","Electronics","31297.91","true","Natus inventore enim molestias ab iure unde optio accusamus aut facere."
"49093000000170198","49093000000013007","2026-06-28 13:51:29:326","2026-06-28 13:51:29:326","49093000000157464","Laptop","Vehicle","238783.98","true","Laudantium delectus facilis soluta occaecati libero incidunt."
"49093000000170199","49093000000013007","2026-06-28 13:51:29:326","2026-06-28 13:51:29:326","49093000000157464","Laptop","Household Item","298050.05","true","Ea repudiandae facilis quod dolor nam dolorum quisquam vitae ea."
"49093000000170200","49093000000013007","2026-06-28 13:51:29:326","2026-06-28 13:51:29:326","49093000000157465","Jewellery","Jewellery","209478.49","false","Facere illum laborum vero ad rem delectus unde blanditiis."
"49093000000170201","49093000000013007","2026-06-28 13:51:29:326","2026-06-28 13:51:29:326","49093000000157465","Cash","Cash","428066.99","false","Debitis quasi autem eos distinctio reprehenderit."
"49093000000170202","49093000000013007","2026-06-28 13:51:29:326","2026-06-28 13:51:29:326","49093000000157466","Gold Chain","Household Item","86830.15","false","Harum ut autem sequi corrupti minus tempore consectetur nemo labore saepe amet incidunt."
"49093000000170203","49093000000013007","2026-06-28 13:51:29:326","2026-06-28 13:51:29:326","49093000000157467","Laptop","Electronics","263263.48","true","Possimus est sed vero quia cumque eum alias dicta iste voluptatem ducimus nam."
"49093000000170204","49093000000013007","2026-06-28 13:51:29:326","2026-06-28 13:51:29:326","49093000000157468","Motorcycle","Documents","24923.27","false","Harum corporis nulla et ad in adipisci nostrum itaque reprehenderit ipsum sequi."
"49093000000170205","49093000000013007","2026-06-28 13:51:29:326","2026-06-28 13:51:29:326","49093000000157469","Mobile Phone","Jewellery","458173.85","true","Culpa ad quibusdam magni quam minus minus ratione eveniet perspiciatis."
"49093000000170206","49093000000013007","2026-06-28 13:51:29:327","2026-06-28 13:51:29:327","49093000000157470","Gold Chain","Cash","212305.29","true","Facilis voluptatum provident doloribus pariatur ex dolor."
"49093000000170207","49093000000013007","2026-06-28 13:51:29:327","2026-06-28 13:51:29:327","49093000000157470","Gold Chain","Household Item","363554.13","false","Voluptatum neque labore laborum expedita velit itaque sapiente corporis."
"49093000000170208","49093000000013007","2026-06-28 13:51:29:327","2026-06-28 13:51:29:327","49093000000157470","Car","Electronics","450945.28","false","Ipsa placeat nemo cumque earum minus sapiente."
"49093000000170209","49093000000013007","2026-06-28 13:51:29:327","2026-06-28 13:51:29:327","49093000000157472","Gold Chain","Vehicle","15335.86","false","Impedit nesciunt eum quia dolor molestiae veritatis numquam eos necessitatibus."
"49093000000170210","49093000000013007","2026-06-28 13:51:29:327","2026-06-28 13:51:29:327","49093000000157472","Gold Chain","Electronics","478634.3","false","Explicabo voluptatem facilis quae adipisci quaerat ex corrupti."
"49093000000170211","49093000000013007","2026-06-28 13:51:29:327","2026-06-28 13:51:29:327","49093000000157473","Motorcycle","Jewellery","96313.2","true","Ipsa tenetur laboriosam ipsum velit odit temporibus nihil quam consequatur eum sed nemo."
"49093000000170212","49093000000013007","2026-06-28 13:51:29:327","2026-06-28 13:51:29:327","49093000000157473","Gold Chain","Vehicle","173520.15","true","Quis magnam odit mollitia consequatur ab hic enim."
"49093000000170213","49093000000013007","2026-06-28 13:51:29:327","2026-06-28 13:51:29:327","49093000000157474","Car","Vehicle","112634.81","true","Sequi fugiat quibusdam voluptas omnis aperiam maxime corporis excepturi quaerat."
"49093000000170214","49093000000013007","2026-06-28 13:51:29:327","2026-06-28 13:51:29:327","49093000000157474","Documents","Jewellery","148010.82","false","Voluptas mollitia repudiandae natus perspiciatis itaque odit quas debitis."
"49093000000170215","49093000000013007","2026-06-28 13:51:29:327","2026-06-28 13:51:29:327","49093000000157474","Car","Electronics","144197.4","false","Voluptatibus laboriosam optio debitis id deserunt."
"49093000000170216","49093000000013007","2026-06-28 13:51:29:327","2026-06-28 13:51:29:327","49093000000157476","Television","Cash","374898.24","true","Recusandae recusandae harum fugit vel hic."
"49093000000170217","49093000000013007","2026-06-28 13:51:29:327","2026-06-28 13:51:29:327","49093000000157476","Watch","Documents","320560.22","false","Dicta impedit esse accusamus quidem corrupti."
"49093000000170218","49093000000013007","2026-06-28 13:51:29:327","2026-06-28 13:51:29:327","49093000000157476","Television","Vehicle","82922.61","false","Beatae fuga ducimus tempora eligendi earum mollitia tempora."
"49093000000170219","49093000000013007","2026-06-28 13:51:29:327","2026-06-28 13:51:29:327","49093000000157477","Television","Jewellery","385752.77","true","Rerum officiis debitis perferendis cupiditate ab totam illum."
"49093000000170220","49093000000013007","2026-06-28 13:51:29:327","2026-06-28 13:51:29:327","49093000000157477","Laptop","Documents","139841.28","false","Ducimus eos aperiam facere sed reiciendis."
"49093000000170221","49093000000013007","2026-06-28 13:51:29:327","2026-06-28 13:51:29:327","49093000000157477","Laptop","Jewellery","87866.27","false","Optio iusto quibusdam nobis labore natus quibusdam nesciunt."
"49093000000170222","49093000000013007","2026-06-28 13:51:29:327","2026-06-28 13:51:29:327","49093000000157478","Gold Chain","Electronics","305220.56","false","Aut nisi quibusdam ea ex cumque omnis eaque excepturi ratione porro cumque et."
"49093000000170223","49093000000013007","2026-06-28 13:51:29:327","2026-06-28 13:51:29:327","49093000000157479","Car","Electronics","146534.92","false","Iure dolore commodi laborum reprehenderit nisi esse deleniti excepturi voluptatem."
"49093000000170224","49093000000013007","2026-06-28 13:51:29:327","2026-06-28 13:51:29:327","49093000000157480","Watch","Electronics","400405.68","true","Nihil ea sunt sed minus doloremque ipsa modi."
"49093000000170225","49093000000013007","2026-06-28 13:51:29:327","2026-06-28 13:51:29:327","49093000000157480","Documents","Cash","184264.48","true","Aspernatur maiores vitae voluptatem vel error dolores natus."
"49093000000170226","49093000000013007","2026-06-28 13:51:29:327","2026-06-28 13:51:29:327","49093000000157482","Watch","Electronics","208545.64","true","Molestiae sint tenetur eos numquam in nam expedita est laborum."
"49093000000170227","49093000000013007","2026-06-28 13:51:29:328","2026-06-28 13:51:29:328","49093000000157483","Car","Documents","106116.69","true","Fugiat aspernatur illum autem quo beatae voluptatibus commodi blanditiis dolores ut minus doloremque."
"49093000000170228","49093000000013007","2026-06-28 13:51:29:328","2026-06-28 13:51:29:328","49093000000157483","Jewellery","Vehicle","327163.1","true","Reiciendis porro sed odit laborum deleniti consequatur."
"49093000000170229","49093000000013007","2026-06-28 13:51:29:328","2026-06-28 13:51:29:328","49093000000157483","Mobile Phone","Vehicle","395722.01","false","Optio ipsa voluptatum quae ipsam adipisci error quas eaque animi reiciendis magni."
"49093000000170230","49093000000013007","2026-06-28 13:51:29:328","2026-06-28 13:51:29:328","49093000000157484","Car","Household Item","449806.58","false","Aliquam assumenda eligendi ea corporis modi distinctio totam harum aliquam possimus aliquid."
"49093000000170231","49093000000013007","2026-06-28 13:51:29:328","2026-06-28 13:51:29:328","49093000000157484","Motorcycle","Cash","357691.77","true","Laudantium velit eaque nam doloremque nemo adipisci odit dolore nobis."
"49093000000170232","49093000000013007","2026-06-28 13:51:29:328","2026-06-28 13:51:29:328","49093000000157484","Jewellery","Electronics","298474.84","true","Accusantium minus similique blanditiis aspernatur fugit."
"49093000000170233","49093000000013007","2026-06-28 13:51:29:328","2026-06-28 13:51:29:328","49093000000157485","Jewellery","Cash","267392.05","false","Atque rerum quod aspernatur doloremque incidunt distinctio ducimus consequatur sint."
"49093000000170234","49093000000013007","2026-06-28 13:51:29:328","2026-06-28 13:51:29:328","49093000000157485","Jewellery","Electronics","474303.19","true","Accusamus earum veritatis illo officiis error nam sapiente quasi aliquid."
"49093000000170235","49093000000013007","2026-06-28 13:51:29:328","2026-06-28 13:51:29:328","49093000000157486","Cash","Electronics","135606.02","true","Necessitatibus expedita ullam libero doloribus cumque dolorum deleniti a ea porro."
"49093000000170236","49093000000013007","2026-06-28 13:51:29:328","2026-06-28 13:51:29:328","49093000000157486","Motorcycle","Cash","107991.45","true","Vel reprehenderit porro eum eum earum sit alias dicta voluptatem quo."
"49093000000170237","49093000000013007","2026-06-28 13:51:29:328","2026-06-28 13:51:29:328","49093000000157486","Laptop","Jewellery","150425.0","false","Culpa deleniti veniam et odio ipsam maxime voluptas qui officia iusto laboriosam."
"49093000000170238","49093000000013007","2026-06-28 13:51:29:328","2026-06-28 13:51:29:328","49093000000157487","Car","Electronics","184804.69","true","Debitis quo eius illo corrupti recusandae eveniet nihil ut rerum placeat illo harum."
"49093000000170239","49093000000013007","2026-06-28 13:51:29:328","2026-06-28 13:51:29:328","49093000000157488","Gold Chain","Electronics","299816.48","false","Magni consequuntur suscipit ratione cumque eum consequuntur recusandae."
"49093000000170240","49093000000013007","2026-06-28 13:51:29:328","2026-06-28 13:51:29:328","49093000000157490","Laptop","Documents","54728.36","true","Excepturi esse fugit quo quis a quia mollitia dolor molestiae doloribus consequuntur harum quaerat."
"49093000000170241","49093000000013007","2026-06-28 13:51:29:328","2026-06-28 13:51:29:328","49093000000157490","Cash","Vehicle","242397.4","false","Molestiae rerum rem reprehenderit rerum itaque accusamus modi tenetur."
"49093000000170242","49093000000013007","2026-06-28 13:51:29:328","2026-06-28 13:51:29:328","49093000000157490","Gold Chain","Household Item","424629.95","true","Recusandae consectetur omnis adipisci nisi corporis sit officia repellendus ipsa."
"49093000000170243","49093000000013007","2026-06-28 13:51:29:328","2026-06-28 13:51:29:328","49093000000157492","Watch","Household Item","338788.46","false","Dolores distinctio culpa eligendi expedita aspernatur sint molestiae."
"49093000000170244","49093000000013007","2026-06-28 13:51:29:328","2026-06-28 13:51:29:328","49093000000157492","Cash","Household Item","269210.53","true","Ipsam asperiores culpa deleniti totam cumque hic ad aliquam minima magni nobis."
"49093000000170245","49093000000013007","2026-06-28 13:51:29:329","2026-06-28 13:51:29:329","49093000000157494","Gold Chain","Cash","51273.91","true","Recusandae laudantium omnis at corrupti suscipit."
"49093000000170246","49093000000013007","2026-06-28 13:51:29:329","2026-06-28 13:51:29:329","49093000000157494","Jewellery","Cash","320451.47","true","Laudantium eos molestias deleniti quod inventore autem deserunt."
"49093000000170247","49093000000013007","2026-06-28 13:51:29:329","2026-06-28 13:51:29:329","49093000000157495","Cash","Vehicle","388800.61","false","Aspernatur vero minima tempore quod perspiciatis reprehenderit iusto incidunt commodi aliquam voluptatibus."
"49093000000170248","49093000000013007","2026-06-28 13:51:29:329","2026-06-28 13:51:29:329","49093000000157495","Mobile Phone","Cash","262899.37","false","Delectus placeat dicta rerum occaecati eius tempore laudantium dolores tenetur nemo aliquam."
"49093000000170249","49093000000013007","2026-06-28 13:51:29:329","2026-06-28 13:51:29:329","49093000000157496","Motorcycle","Electronics","263170.89","false","Suscipit necessitatibus dolorem tenetur tempora non culpa placeat sequi totam."
"49093000000170250","49093000000013007","2026-06-28 13:51:29:329","2026-06-28 13:51:29:329","49093000000157496","Motorcycle","Vehicle","266605.84","false","Maxime voluptatem dolorem velit illo alias neque rerum maxime autem."
"49093000000170251","49093000000013007","2026-06-28 13:51:29:329","2026-06-28 13:51:29:329","49093000000157496","Jewellery","Jewellery","229307.76","false","At necessitatibus est quod aspernatur rem nesciunt qui dolorem nihil."
"49093000000170252","49093000000013007","2026-06-28 13:51:29:329","2026-06-28 13:51:29:329","49093000000157497","Car","Cash","52397.09","true","Minima pariatur ab voluptates rem placeat illum nemo quia eius."
"49093000000170253","49093000000013007","2026-06-28 13:51:29:329","2026-06-28 13:51:29:329","49093000000157498","Watch","Household Item","126098.04","false","Quam delectus esse nesciunt eveniet dicta sunt distinctio quisquam."
"49093000000170254","49093000000013007","2026-06-28 13:51:29:329","2026-06-28 13:51:29:329","49093000000157498","Watch","Jewellery","441002.52","false","Atque nihil distinctio maiores repellat dolores totam quas architecto eligendi a laborum."
"49093000000170255","49093000000013007","2026-06-28 13:51:29:329","2026-06-28 13:51:29:329","49093000000157498","Gold Chain","Cash","82612.4","false","Consectetur dignissimos repudiandae et illo earum voluptas voluptates quod reiciendis aliquid."
"49093000000170256","49093000000013007","2026-06-28 13:51:29:329","2026-06-28 13:51:29:329","49093000000157499","Car","Household Item","110294.11","true","A quos vitae cupiditate esse sed similique possimus placeat voluptatum velit."
"49093000000170257","49093000000013007","2026-06-28 13:51:29:329","2026-06-28 13:51:29:329","49093000000157501","Jewellery","Vehicle","325109.86","true","Velit esse distinctio esse exercitationem aspernatur modi."
"49093000000170258","49093000000013007","2026-06-28 13:51:29:329","2026-06-28 13:51:29:329","49093000000157502","Motorcycle","Documents","286455.72","false","Quos unde ad minima fuga iste praesentium commodi vitae."
"49093000000170259","49093000000013007","2026-06-28 13:51:29:329","2026-06-28 13:51:29:329","49093000000157502","Car","Electronics","480357.93","true","Repudiandae perspiciatis ducimus neque delectus id."
"49093000000170260","49093000000013007","2026-06-28 13:51:29:329","2026-06-28 13:51:29:329","49093000000157502","Cash","Cash","447519.22","true","Voluptatum asperiores doloremque suscipit autem aspernatur voluptatum eum minus modi esse eveniet earum."
"49093000000170261","49093000000013007","2026-06-28 13:51:29:329","2026-06-28 13:51:29:329","49093000000157503","Cash","Jewellery","113584.45","false","Quisquam minima quis cumque quas voluptatibus minima illo optio iusto ea distinctio."
"49093000000170262","49093000000013007","2026-06-28 13:51:29:329","2026-06-28 13:51:29:329","49093000000157503","Cash","Documents","183015.11","false","Aspernatur doloremque sunt quos voluptate recusandae error placeat quia rerum."
"49093000000170263","49093000000013007","2026-06-28 13:51:29:329","2026-06-28 13:51:29:329","49093000000157504","Cash","Jewellery","468720.45","true","Facere ex modi magni modi labore voluptates voluptatum officiis omnis aut excepturi dolorum."
"49093000000170264","49093000000013007","2026-06-28 13:51:29:329","2026-06-28 13:51:29:329","49093000000157504","Gold Chain","Electronics","424443.02","false","Blanditiis perferendis molestias nam asperiores possimus ullam."
"49093000000170265","49093000000013007","2026-06-28 13:51:29:329","2026-06-28 13:51:29:329","49093000000157504","Mobile Phone","Jewellery","330014.66","false","Accusantium omnis quo eum optio magni quis incidunt blanditiis est dicta voluptas."
"49093000000170266","49093000000013007","2026-06-28 13:51:29:329","2026-06-28 13:51:29:329","49093000000157505","Motorcycle","Jewellery","31659.34","false","Nulla quaerat tempore tempora pariatur necessitatibus asperiores quae tenetur eaque tempore vitae."
"49093000000170267","49093000000013007","2026-06-28 13:51:29:329","2026-06-28 13:51:29:329","49093000000157505","Jewellery","Documents","43679.24","false","Magni qui quis nobis debitis blanditiis consequatur sint atque necessitatibus est inventore."
"49093000000170268","49093000000013007","2026-06-28 13:51:29:329","2026-06-28 13:51:29:329","49093000000157505","Television","Documents","241324.54","false","Nisi commodi consectetur illo odit fuga illo quisquam blanditiis."
"49093000000170269","49093000000013007","2026-06-28 13:51:29:329","2026-06-28 13:51:29:329","49093000000157506","Cash","Household Item","486663.48","false","Mollitia temporibus asperiores illo unde cum possimus magnam veritatis esse fugit harum."
"49093000000170270","49093000000013007","2026-06-28 13:51:29:329","2026-06-28 13:51:29:329","49093000000157507","Mobile Phone","Household Item","214197.81","false","Nihil sunt soluta necessitatibus illo sint cum inventore provident tempore iusto totam."
"49093000000170271","49093000000013007","2026-06-28 13:51:29:329","2026-06-28 13:51:29:329","49093000000157507","Laptop","Electronics","405891.8","true","Dignissimos praesentium rem consectetur consectetur distinctio."
"49093000000170272","49093000000013007","2026-06-28 13:51:29:329","2026-06-28 13:51:29:329","49093000000157509","Laptop","Electronics","236782.81","true","A illo tempora nobis quo dolor libero ad deleniti ab saepe."
"49093000000170273","49093000000013007","2026-06-28 13:51:29:330","2026-06-28 13:51:29:330","49093000000157511","Television","Vehicle","326212.52","true","Dolorem adipisci magni quaerat sit eveniet eius ducimus id labore hic."
"49093000000170274","49093000000013007","2026-06-28 13:51:29:330","2026-06-28 13:51:29:330","49093000000157511","Documents","Cash","171452.53","false","Sequi ullam quasi eius quia assumenda et quae dolores commodi aut."
"49093000000170275","49093000000013007","2026-06-28 13:51:29:330","2026-06-28 13:51:29:330","49093000000157511","Jewellery","Vehicle","482308.87","false","Aliquid ut eos ut assumenda corrupti."
"49093000000170276","49093000000013007","2026-06-28 13:51:29:330","2026-06-28 13:51:29:330","49093000000157512","Motorcycle","Electronics","393280.47","false","Nemo blanditiis maiores fuga illum non laudantium numquam error dolorum nobis vel autem exercitationem."
"49093000000170277","49093000000013007","2026-06-28 13:51:29:330","2026-06-28 13:51:29:330","49093000000157512","Watch","Cash","271960.44","false","Aspernatur architecto nam iste asperiores mollitia nisi."
"49093000000170278","49093000000013007","2026-06-28 13:51:29:330","2026-06-28 13:51:29:330","49093000000157513","Laptop","Electronics","438340.85","false","Quis odio totam veniam assumenda quasi mollitia inventore dolor numquam itaque."
"49093000000170279","49093000000013007","2026-06-28 13:51:29:330","2026-06-28 13:51:29:330","49093000000157513","Motorcycle","Electronics","63102.62","true","Reprehenderit cupiditate libero animi quisquam explicabo explicabo ipsam dolorum inventore officia ducimus veritatis."
"49093000000170280","49093000000013007","2026-06-28 13:51:29:330","2026-06-28 13:51:29:330","49093000000157514","Television","Household Item","270744.42","true","In error modi aut libero reprehenderit nemo ex distinctio dicta."
"49093000000170281","49093000000013007","2026-06-28 13:51:29:330","2026-06-28 13:51:29:330","49093000000157514","Documents","Cash","44182.34","false","Non eum aliquam placeat dolor sint blanditiis corporis temporibus architecto molestias natus."
"49093000000170282","49093000000013007","2026-06-28 13:51:29:330","2026-06-28 13:51:29:330","49093000000157517","Watch","Cash","44196.25","true","Ullam eum neque quam exercitationem dignissimos."
"49093000000170283","49093000000013007","2026-06-28 13:51:29:330","2026-06-28 13:51:29:330","49093000000157518","Gold Chain","Vehicle","106709.2","true","Atque cum molestias nemo dolore aliquid ex."
"49093000000170284","49093000000013007","2026-06-28 13:51:29:330","2026-06-28 13:51:29:330","49093000000157519","Jewellery","Electronics","395663.06","true","Praesentium amet at officia rerum saepe dolorum."
"49093000000170285","49093000000013007","2026-06-28 13:51:29:330","2026-06-28 13:51:29:330","49093000000157519","Gold Chain","Vehicle","308957.41","true","Neque blanditiis ratione tempore ratione corrupti occaecati repellendus doloremque."
"49093000000170286","49093000000013007","2026-06-28 13:51:29:330","2026-06-28 13:51:29:330","49093000000157519","Motorcycle","Household Item","208551.34","true","Ratione suscipit atque doloribus illum laboriosam magnam."
"49093000000170287","49093000000013007","2026-06-28 13:51:29:330","2026-06-28 13:51:29:330","49093000000157520","Laptop","Jewellery","309043.2","true","Sint molestiae magni exercitationem illo quibusdam ut quos ullam."
"49093000000170288","49093000000013007","2026-06-28 13:51:29:330","2026-06-28 13:51:29:330","49093000000157520","Jewellery","Cash","73309.6","false","Eveniet optio neque in facere aperiam exercitationem earum aliquam consectetur est."
"49093000000170289","49093000000013007","2026-06-28 13:51:29:330","2026-06-28 13:51:29:330","49093000000157522","Television","Cash","106428.58","true","Tempora iste nulla eligendi repellendus officia perspiciatis."
"49093000000170290","49093000000013007","2026-06-28 13:51:29:330","2026-06-28 13:51:29:330","49093000000157522","Jewellery","Jewellery","23074.87","true","Optio dicta facilis maiores harum adipisci nihil quisquam quos veniam."
"49093000000170291","49093000000013007","2026-06-28 13:51:29:330","2026-06-28 13:51:29:330","49093000000157522","Jewellery","Vehicle","154512.97","false","Optio sit minima excepturi maxime facere in ut est cumque illum."
"49093000000170292","49093000000013007","2026-06-28 13:51:29:330","2026-06-28 13:51:29:330","49093000000157524","Cash","Household Item","289690.83","true","Accusantium expedita reiciendis tempore odit quos atque aperiam officiis placeat itaque reprehenderit quos."
"49093000000170293","49093000000013007","2026-06-28 13:51:29:330","2026-06-28 13:51:29:330","49093000000157524","Car","Electronics","357915.17","true","Officia quia at et numquam aspernatur optio recusandae totam voluptates."
"49093000000170294","49093000000013007","2026-06-28 13:51:29:330","2026-06-28 13:51:29:330","49093000000157524","Laptop","Cash","148138.77","false","Tempora accusantium velit ab repellendus assumenda porro magni maiores occaecati voluptatum natus optio."
"49093000000170295","49093000000013007","2026-06-28 13:51:29:330","2026-06-28 13:51:29:330","49093000000157525","Cash","Jewellery","388242.59","false","Id quas numquam accusantium praesentium iusto enim."
"49093000000170296","49093000000013007","2026-06-28 13:51:29:330","2026-06-28 13:51:29:330","49093000000157525","Motorcycle","Vehicle","370612.07","false","Excepturi aliquid non nisi architecto doloribus inventore excepturi laborum culpa iste quidem."
"49093000000170297","49093000000013007","2026-06-28 13:51:29:331","2026-06-28 13:51:29:331","49093000000157526","Gold Chain","Vehicle","40573.13","false","Veritatis tenetur aliquam nam ea minima corporis sit fuga nostrum sint debitis ratione."
"49093000000170298","49093000000013007","2026-06-28 13:51:29:331","2026-06-28 13:51:29:331","49093000000157526","Jewellery","Cash","154992.05","true","Ut fugit blanditiis voluptas asperiores consequuntur."
"49093000000170299","49093000000013007","2026-06-28 13:51:29:331","2026-06-28 13:51:29:331","49093000000157527","Gold Chain","Electronics","450170.62","false","Consectetur rem nulla quas fugit nemo reprehenderit totam voluptatum atque."
"49093000000170300","49093000000013007","2026-06-28 13:51:29:331","2026-06-28 13:51:29:331","49093000000157528","Car","Electronics","245074.72","true","Necessitatibus ipsa esse id a rerum accusantium repellendus molestiae."
"49093000000170301","49093000000013007","2026-06-28 13:51:29:331","2026-06-28 13:51:29:331","49093000000157528","Mobile Phone","Electronics","404426.77","true","Eveniet accusantium necessitatibus delectus possimus cum possimus maiores ex."
"49093000000170302","49093000000013007","2026-06-28 13:51:29:331","2026-06-28 13:51:29:331","49093000000157528","Laptop","Documents","328234.61","true","Assumenda minus repudiandae aliquid quam illum."
"49093000000170303","49093000000013007","2026-06-28 13:51:29:331","2026-06-28 13:51:29:331","49093000000157530","Television","Vehicle","404241.72","true","Ab minima sequi omnis excepturi quisquam nobis quo maxime atque possimus."
"49093000000170304","49093000000013007","2026-06-28 13:51:29:331","2026-06-28 13:51:29:331","49093000000157530","Watch","Vehicle","374951.48","true","Itaque officiis voluptatibus quo occaecati possimus quibusdam delectus voluptatibus."
"49093000000170305","49093000000013007","2026-06-28 13:51:29:331","2026-06-28 13:51:29:331","49093000000157530","Cash","Vehicle","388845.12","true","Pariatur illo in veniam facere tempore possimus voluptas corporis voluptatum molestias quo."
"49093000000170306","49093000000013007","2026-06-28 13:51:29:331","2026-06-28 13:51:29:331","49093000000157531","Motorcycle","Documents","25641.07","false","Quas eveniet expedita odio exercitationem eius veritatis autem delectus esse delectus."
"49093000000170307","49093000000013007","2026-06-28 13:51:29:331","2026-06-28 13:51:29:331","49093000000157531","Jewellery","Electronics","393939.76","true","Placeat et voluptatem numquam ab temporibus inventore possimus illo ipsam unde eius dolor."
"49093000000170308","49093000000013007","2026-06-28 13:51:29:331","2026-06-28 13:51:29:331","49093000000157531","Jewellery","Vehicle","82254.05","false","Id ex voluptas dignissimos excepturi alias error itaque."
